HGNC ID	Approved symbol	Chromosome	Chromosome location	Ensembl gene ID	NCBI gene ID	UCSC gene ID	UniProt accession	OMIM ID	Orphanet ID
HGNC:7968	NR1I2	3	3q13.33	ENSG00000144852	8856	uc003edk.3	O75469	603065	470788
HGNC:7969	NR1I3	1	1q23.3	ENSG00000143257	9970	uc001fzy.4	Q14994	603881	470790
HGNC:7971	NR2C1	12	12q22	ENSG00000120798	7181	uc001tdm.6	P13056	601529	
HGNC:7972	NR2C2	3	3p25.1	ENSG00000177463	7182	uc003bzi.4	P49116	601426	
HGNC:30763	NR2C2AP	19	19p13.11	ENSG00000184162	126382	uc002nlx.4	Q86WQ0	608719	
HGNC:7973	NR2E1	6	6q21	ENSG00000112333	7101	uc003psg.4	Q9Y466	603849	
HGNC:7974	NR2E3	15	15q23	ENSG00000278570	10002	uc032cil.2	Q9Y5X4	604485	123912
HGNC:7975	NR2F1	5	5q15	ENSG00000175745	7025	uc003kkj.4	P10589	132890	403297
HGNC:7976	NR2F2	15	15q26.2	ENSG00000185551	7026	uc010uri.3	P24468	107773	402562
HGNC:7977	NR2F6	19	19p13.11	ENSG00000160113	2063	uc002nfq.4	P10588	132880	
HGNC:7978	NR3C1	5	5q31.3	ENSG00000113580	2908	uc003lnd.3	P04150	138040	123916
HGNC:7979	NR3C2	4	4q31	ENSG00000151623	4306	uc063acs.1	P08235	600983	123920
HGNC:7980	NR4A1	12	12q13.13	ENSG00000123358	3164	uc001rzt.4	P22736	139139	
HGNC:7981	NR4A2	2	2q22-q23	ENSG00000153234	4929	uc061osi.1	P43354	601828	
HGNC:7982	NR4A3	9	9q22	ENSG00000119508	8013	uc022bky.1	Q92570	600542	361071
HGNC:7983	NR5A1	9	9q33.3	ENSG00000136931	2516	uc004boo.2	Q13285	184757	168312
HGNC:7984	NR5A2	1	1q32.1	ENSG00000116833	2494	uc001gvb.5	O00482	604453	
HGNC:7985	NR6A1	9	9q33.3	ENSG00000148200	2649	uc004bor.3	Q15406	602778	470792
HGNC:7988	NRAP	10	10q25.3	ENSG00000197893	4892	uc057wbq.1	Q86VF7	602873	
HGNC:33843	NRARP	9	9q34.3	ENSG00000198435	441478	uc004cmo.3	Q7Z6K4		
HGNC:7989	NRAS	1	1p13.2	ENSG00000213281	4893	uc009wgu.4	P01111	164790	221346
HGNC:7960	NR0B1	X	Xp21.2	ENSG00000169297	190	uc004dcf.5	P51843	300473	123902
HGNC:7961	NR0B2	1	1p36.11	ENSG00000131910	8431	uc001bnf.4	Q15466	604630	
HGNC:19692	NRBF2	10	10q21.3	ENSG00000148572	29982	uc001jmj.6	Q96F24	616477	
HGNC:7993	NRBP1	2	2p23.3	ENSG00000115216	29959	uc002rko.4	Q9UHY1	606010	
HGNC:19339	NRBP2	8	8q24.3	ENSG00000185189	340371	uc011lkt.3	Q9NSY0	615563	
HGNC:7994	NRCAM	7	7q31.1	ENSG00000091129	4897	uc022aka.2	Q92823	601581	
HGNC:7995	NRDC	1	1p32.3	ENSG00000078618	4898	uc001ctc.5	O43847	602651	
HGNC:20186	NRDE2	14	14q32.11	ENSG00000119720	55051	uc001xyi.3	Q9H7Z3	618631	
HGNC:16834	NREP	5	5q22.1	ENSG00000134986	9315	uc063fzf.1	Q16612	607332	
HGNC:7996	NRF1	7	7q32.2	ENSG00000106459	4899	uc003voz.4	Q16656	600879	
HGNC:7997	NRG1	8	8p12	ENSG00000157168	3084	uc064luk.1	Q02297	142445	
HGNC:7998	NRG2	5	5q31.2	ENSG00000158458	9542	uc003lex.3	O14511	603818	
HGNC:7999	NRG3	10	10q23.1	ENSG00000185737	10718	uc001kco.3	P56975	605533	
HGNC:29862	NRG4	15	15q24.2	ENSG00000169752	145957	uc002bbo.5	Q8WWG1	610894	
HGNC:8000	NRGN	11	11q24.2	ENSG00000154146	4900	uc001qaq.3	Q92686	602350	
HGNC:8001	NRIP1	21	21q11.2-q21.1	ENSG00000180530	8204	uc061zce.1	P48552	602490	
HGNC:23078	NRIP2	12	12p13.33	ENSG00000053702	83714	uc001qlc.4	Q9BQI9		
HGNC:1167	NRIP3	11	11p15.4	ENSG00000175352	56675	uc001mhg.2	Q9NQ35	613125	
HGNC:25391	NRK	X	Xq22.3	ENSG00000123572	203447	uc065ans.1	Q7Z2Y5	300791	
HGNC:8002	NRL	14	14q11.2-q12	ENSG00000129535	4901	uc001wlq.4	P54845	162080	123930
HGNC:8003	NRM	6	6p21.33	ENSG00000137404	11270	uc003nrc.4	Q8IXM6		
HGNC:17972	NRN1	6	6p25.1	ENSG00000124785	51299	uc032wjw.2	Q9NPD7	607409	
HGNC:29811	NRN1L	16	16q22.1	ENSG00000188038	123904	uc002euu.4	Q496H8		
HGNC:8004	NRP1	10	10p11.22	ENSG00000099250	8829	uc057srb.1	O14786	602069	470794
HGNC:8005	NRP2	2	2q33.3	ENSG00000118257	8828	uc002vau.4	O60462	602070	
HGNC:24613	NRROS	3	3q29	ENSG00000174004	375387		Q86YC3	615322	
HGNC:17881	NRSN1	6	6p22.3	ENSG00000152954	140767	uc010jpq.1	Q8IZ57	616630	
HGNC:16229	NRSN2	20	20p13	ENSG00000125841	80023	uc002wdi.5	Q9GZP1	610666	
HGNC:8007	NRTN	19	19p13.3	ENSG00000171119	4902	uc002mde.4	Q99748	602018	123934
HGNC:8008	NRXN1	2	2p16.3	ENSG00000179915	9378	uc061jbg.1	P58400	600565	201091
HGNC:8008	NRXN1	2	2p16.3	ENSG00000179915	9378	uc061jbg.1	Q9ULB1	600565	201091
HGNC:8009	NRXN2	11	11q13.1	ENSG00000110076	9379	uc021qkw.2	P58401	600566	470796
HGNC:8009	NRXN2	11	11q13.1	ENSG00000110076	9379	uc021qkw.2	Q9P2S2	600566	470796
HGNC:8010	NRXN3	14	14q24.3-q31.1	ENSG00000021645	9369	uc284nlf.1	Q9HDB5	600567	
HGNC:8010	NRXN3	14	14q24.3-q31.1	ENSG00000021645	9369	uc284nlf.1	Q9Y4C0	600567	
HGNC:30728	NSA2	5	5q13.3	ENSG00000164346	10412	uc003kdk.3	O95478	612497	
HGNC:14234	NSD1	5	5q35.3	ENSG00000165671	64324	uc003mfr.5	Q96L73	606681	123937
HGNC:12766	NSD2	4	4p16.3	ENSG00000109685	7468	uc003gdz.5	O96028	602952	120521
HGNC:12767	NSD3	8	8p11.23	ENSG00000147548	54904	uc003xli.4	Q9BZ95	607083	
HGNC:13398	NSDHL	X	Xq28	ENSG00000147383	50814	uc004fgs.2	Q15738	300275	123942
HGNC:8016	NSF	17	17q21.31	ENSG00000073969	4905	uc002iku.4	P46459	601633	
HGNC:15912	NSFL1C	20	20p13	ENSG00000088833	55968	uc002wfc.3	Q9UNZ2	606610	
HGNC:18790	NSG1	4	4p16.3	ENSG00000168824	27065		P42857	607645	
HGNC:24955	NSG2	5	5q35.2	ENSG00000170091	51617		Q9Y328	616752	
HGNC:24548	NSL1	1	1q32.3	ENSG00000117697	25936	uc001hjn.4	Q96IY1	609174	
HGNC:8017	NSMAF	8	8q12.1	ENSG00000035681	8439	uc003xtt.4	Q92636	603043	
HGNC:29897	NSMCE1	16	16p12.1	ENSG00000169189	197370	uc002doi.2	Q8WV22	617263	
HGNC:26513	NSMCE2	8	8q24.13	ENSG00000156831	286053	uc003yrw.3	Q96MF7	617246	444717
HGNC:7677	NSMCE3	15	15q13.1	ENSG00000185115	56160	uc001zco.4	Q96MG7	608243	
HGNC:25935	NSMCE4A	10	10q26.13	ENSG00000107672	54780	uc001lfs.4	Q9NXX6	612987	
HGNC:29843	NSMF	9	9q34.3	ENSG00000165802	26012	uc004cmz.4	Q6X4W1	608137	123757
HGNC:25305	NSRP1	17	17q11.2	ENSG00000126653	84081	uc002heu.5	Q9H0G5	616173	
HGNC:25994	NSUN2	5	5p15.31	ENSG00000037474	54888	uc003jdu.4	Q08J23	610916	302903
HGNC:26208	NSUN3	3	3q11.2	ENSG00000178694	63899	uc003drl.2	Q9H649	617491	
HGNC:31802	NSUN4	1	1p33	ENSG00000117481	387338	uc001cpr.3	Q96CB9	615394	
HGNC:16385	NSUN5	7	7q11.23	ENSG00000130305	55695	uc011kev.4	Q96P11	615732	
HGNC:23529	NSUN6	10	10p12.31	ENSG00000241058	221078	uc010qcp.2	Q8TEA1	617199	
HGNC:25857	NSUN7	4	4p14	ENSG00000179299	79730	uc003gvj.4	Q8NE18	617185	
HGNC:17144	NT5C	17	17q25	ENSG00000125458	30833	uc002jmx.4	Q8TCD5	191720	
HGNC:17819	NT5C1A	1	1p34.2	ENSG00000116981	84618	uc001cdq.1	Q9BXI3	610525	
HGNC:17818	NT5C1B	2	2p24.2	ENSG00000185013	93034	uc061gxg.1	Q96P26	610526	
HGNC:8022	NT5C2	10	10q24.32-q24.33	ENSG00000076685	22978	uc001kwq.4	P49902	600417	398201
HGNC:17820	NT5C3A	7	7p14.3	ENSG00000122643	51251	uc003tdj.5	Q9H0P0	606224	123953
HGNC:28300	NT5C3B	17	17q21.2	ENSG00000141698	115024	uc021txo.2	Q969T7		
HGNC:21556	NT5DC1	6	6q22.1	ENSG00000178425	221294	uc003pwj.4	Q5TFE4		
HGNC:25717	NT5DC2	3	3p21.1	ENSG00000168268	64943	uc003deo.4	Q9H857		
HGNC:30826	NT5DC3	12	12q23.3	ENSG00000111696	51559	uc010swe.2	Q86UY8	611076	
HGNC:27678	NT5DC4	2	2q14.1	ENSG00000144130	284958	uc002tid.4	Q86YG4		
HGNC:8021	NT5E	6	6q14.3	ENSG00000135318	4907	uc003pko.5	P21589	129190	289604
HGNC:15769	NT5M	17	17p11.2	ENSG00000205309	56953	uc002grf.4	Q9NPB1	605292	
HGNC:29909	NTAN1	16	16p13.11	ENSG00000157045	123803	uc002ddd.5	Q96AB6	615367	
HGNC:25490	NTAQ1	8	8q24.13	ENSG00000156795	55093	uc003yqn.3	Q96HA8		
HGNC:8023	NTF3	12	12p13.31	ENSG00000185652	4908	uc001qnl.5	P20783	162660	
HGNC:8024	NTF4	19	19q13.33	ENSG00000225950	4909	uc061ayz.1	P34130	162662	356272
HGNC:8028	NTHL1	16	16p13.3	ENSG00000065057	4913	uc002col.1	P78549	602656	458253
HGNC:17941	NTM	11	11q25	ENSG00000182667	50863	uc001qgp.4	Q9P121	607938	470798
HGNC:23373	NTMT1	9	9q34.11	ENSG00000148335	28989	uc033dis.2	Q9BV86	613560	
HGNC:31932	NTMT2	1	1q24.2	ENSG00000203740	149281	uc009wvv.2	Q5VVY1		
HGNC:8029	NTN1	17	17p13.1	ENSG00000065320	9423	uc002glw.4	O95631	601614	470800
HGNC:8030	NTN3	16	16p13.3	ENSG00000162068	4917	uc002cqj.3	O00634	602349	
HGNC:13658	NTN4	12	12q22	ENSG00000074527	59277	uc001tei.3	Q9HB63	610401	
HGNC:25208	NTN5	19	19q13.33	ENSG00000142233	126147	uc002pkb.3	Q8WTR8		
HGNC:23319	NTNG1	1	1p13.3	ENSG00000162631	22854	uc001dvh.5	Q9Y2I2	608818	179408
HGNC:14288	NTNG2	9	9q34.13	ENSG00000196358	84628	uc004cbh.3	Q96CW9	618689	
HGNC:28204	NTPCR	1	1q42.2	ENSG00000135778	84284	uc001hvj.2	Q9BSD7		
HGNC:8031	NTRK1	1	1q23.1	ENSG00000198400	4914	uc001fqh.2	P04629	191315	123961
HGNC:8032	NTRK2	9	9q21.33	ENSG00000148053	4915	uc064uau.1	Q16620	600456	363263
HGNC:8033	NTRK3	15	15q25.3	ENSG00000140538	4916	uc002bmf.3	Q16288	191316	246681
HGNC:8038	NTS	12	12q21.31	ENSG00000133636	4922	uc001tag.4	P30990	162650	
HGNC:8039	NTSR1	20	20q13.33	ENSG00000101188	4923	uc002ydf.3	P30989	162651	
HGNC:8040	NTSR2	2	2p25.1	ENSG00000169006	23620	uc002rbq.5	O95665	605538	
HGNC:14311	NUAK1	12	12q23.3	ENSG00000074590	9891	uc001tlj.2	O60285	608130	470802
HGNC:29558	NUAK2	1	1q32.1	ENSG00000163545	81788	uc001hce.5	Q9H093	608131	
HGNC:17623	NUB1	7	7q36.1	ENSG00000013374	51667	uc003wjw.6	Q9Y5A7	607981	470804
HGNC:8041	NUBP1	16	16p13.13	ENSG00000103274	4682	uc002daa.3	P53384	600280	
HGNC:8042	NUBP2	16	16p13.3	ENSG00000095906	10101	uc002cmw.6	Q9Y5Y2	610779	
HGNC:20278	NUBPL	14	14q12	ENSG00000151413	80224	uc001wrk.5	Q8TB37	613621	244371
HGNC:8043	NUCB1	19	19q13.33	ENSG00000104805	4924	uc002plb.5	Q02818	601323	
HGNC:8044	NUCB2	11	11p15.1	ENSG00000070081	4925	uc001mmw.4	P80303	608020	
HGNC:29923	NUCKS1	1	1q32.1	ENSG00000069275	64710	uc001hdb.4	Q9H1E3	611912	
HGNC:8045	NUDC	1	1p36.11	ENSG00000090273	10726	uc001bng.3	Q9Y266	610325	
HGNC:24306	NUDCD1	8	8q23.1	ENSG00000120526	84955	uc003ynb.5	Q96RS6	606109	
HGNC:30535	NUDCD2	5	5q34	ENSG00000170584	134492	uc003lze.4	Q8WVJ2		
HGNC:22208	NUDCD3	7	7p13	ENSG00000015676	23386	uc003tkz.4	Q8IVD9	610296	
HGNC:8048	NUDT1	7	7p22.3	ENSG00000106268	4521	uc003slr.1	P36639	600312	
HGNC:8049	NUDT2	9	9p13.3	ENSG00000164978	318	uc003zub.3	P50583	602852	
HGNC:8050	NUDT3	6	6p21.31	ENSG00000272325	11165	uc003ojl.4	O95989	609228	
HGNC:8051	NUDT4	12	12q22	ENSG00000173598	11163	uc010sup.3	Q9NZJ9	609229	
HGNC:18012	NUDT4B	1	1q21.2	ENSG00000177144	440672		A0A024RBG1		
HGNC:8052	NUDT5	10	10p14	ENSG00000165609	11164	uc001ilj.4	Q9UKK9	609230	
HGNC:8053	NUDT6	4	4q28.1	ENSG00000170917	11162	uc003iew.3	P53370	606261	
HGNC:8054	NUDT7	16	16q23.1	ENSG00000140876	283927	uc010chd.4	P0C024	609231	
HGNC:8055	NUDT8	11	11q13.2	ENSG00000167799	254552	uc001omn.4	Q8WV74		
HGNC:8056	NUDT9	4	4q22.1	ENSG00000170502	53343	uc003hqq.4	Q9BW91	606022	
HGNC:17621	NUDT10	X	Xp11.22	ENSG00000122824	170685	uc004dph.3	Q8NFP7	300527	
HGNC:18011	NUDT11	X	Xp11.22	ENSG00000196368	55190	uc010njt.4	Q96G61	300528	
HGNC:18826	NUDT12	5	5q21.2	ENSG00000112874	83594	uc003koi.4	Q9BQG2	609232	
HGNC:18827	NUDT13	10	10q22.2	ENSG00000166321	25961	uc001jtj.5	Q86X67	609233	
HGNC:20141	NUDT14	14	14q32.33	ENSG00000183828	256281	uc010tyn.4	O95848	609219	
HGNC:23063	NUDT15	13	13q14.2	ENSG00000136159	55270	uc001vbw.2	Q9NV35	615792	422883
HGNC:26442	NUDT16	3	3q22.1	ENSG00000198585	131870	uc003eog.3	Q96DE0	617381	
HGNC:28154	NUDT16L1	16	16p13.3	ENSG00000168101	84309	uc002cxe.4	Q9BRJ7	617338	
HGNC:26618	NUDT17	1	1q21.1	ENSG00000186364	200035	uc001eoe.4	P0C025		
HGNC:26194	NUDT18	8	8p21.3	ENSG00000275074	79873	uc033beu.2	Q6ZVK8	615791	
HGNC:32036	NUDT19	19	19q13.11	ENSG00000213965	390916	uc010edf.3	A8MXV4		
HGNC:13870	NUDT21	16	16q13	ENSG00000167005	11051	uc002eja.4	O43809	604978	
HGNC:28189	NUDT22	11	11q13.1	ENSG00000149761	84304	uc001nyp.6	Q9BRQ3		
HGNC:14621	NUF2	1	1q23.3	ENSG00000143228	83540	uc001gcr.2	Q9BZD4	611772	
HGNC:8057	NUFIP1	13	13q14.12	ENSG00000083635	26747	uc001uzp.3	Q9UHK0	604354	
HGNC:17634	NUFIP2	17	17q11.2	ENSG00000108256	57532	uc002hdy.5	Q7Z417	609356	
HGNC:33550	NUGGC	8	8p21.1	ENSG00000189233	389643	uc003xgm.4	Q68CJ6	619088	
HGNC:8059	NUMA1	11	11q13.4	ENSG00000137497	4926	uc001orl.3	Q14980	164009	391994
HGNC:8060	NUMB	14	14q24.3	ENSG00000133961	8650	uc001xny.2	P49757	603728	
HGNC:8061	NUMBL	19	19q13.2	ENSG00000105245	9253	uc002oon.5	Q9Y6R0	604018	
HGNC:29797	NUP35	2	2q32.1	ENSG00000163002	129401	uc002upf.5	Q8NFH5	608140	
HGNC:29929	NUP37	12	12q23.2	ENSG00000075188	79023	uc001tjc.4	Q8NFH4	609264	
HGNC:17010	NUP42	7	7p15.3	ENSG00000136243	11097	uc003svu.4	O15504		
HGNC:21182	NUP43	6	6q25.1	ENSG00000120253	348995	uc003qmz.5	Q8NFH3	608141	
HGNC:8065	NUP50	22	22q13.31	ENSG00000093000	10762	uc003bfr.4	Q9UKX7	604646	
HGNC:17359	NUP54	4	4q21.1	ENSG00000138750	53371	uc003hjs.5	Q7Z3B4	607607	
HGNC:20261	NUP58	13	13q12.13	ENSG00000139496	9818		Q9BVL2	607615	
HGNC:8066	NUP62	19	19q13.33	ENSG00000213024	23636	uc002pqz.5	P37198	605815	138467
HGNC:25960	NUP62CL	X	Xq22.3	ENSG00000198088	54830	uc004ena.4	Q9H1M0		
HGNC:8734	NUP85	17	17q25.1	ENSG00000125450	79902	uc002jng.2	Q9BW27	170285	
HGNC:8067	NUP88	17	17p13.2	ENSG00000108559	4927	uc002gbo.3	Q99567	602552	
HGNC:28958	NUP93	16	16q13	ENSG00000102900	9688	uc002eka.4	Q8N1F7	614351	456826
HGNC:8068	NUP98	11	11p15.4	ENSG00000110713	4928	uc001lyh.3	P52948	601021	
HGNC:29914	NUP107	12	12q15	ENSG00000111581	57122	uc001suf.4	P57740	607617	442980
HGNC:18016	NUP133	1	1q42.13	ENSG00000069248	55746	uc001htn.4	Q8WUM0	607613	
HGNC:8062	NUP153	6	6p22.3	ENSG00000124789	9972	uc011dje.2	P49790	603948	
HGNC:8063	NUP155	5	5p13.2	ENSG00000113569	9631	uc003jku.3	O75694	606694	183928
HGNC:18017	NUP160	11	11p11.2	ENSG00000030066	23279	uc001ngm.4	Q12769	607614	
HGNC:17859	NUP188	9	9q34.11	ENSG00000095319	23511	uc004bws.3	Q5SRE5	615587	470806
HGNC:18658	NUP205	7	7q33	ENSG00000155561	23165	uc003vsw.4	Q92621	614352	456828
HGNC:30052	NUP210	3	3p25.1	ENSG00000132182	23225	uc003bxv.3	Q8TEM1	607703	
HGNC:29915	NUP210L	1	1q21.3	ENSG00000143552	91181	uc001fdw.4	Q5VU65		
HGNC:8064	NUP214	9	9q34.13	ENSG00000126883	8021	uc004cag.4	P35658	114350	168420
HGNC:29990	NUPR1	16	16p11.2	ENSG00000176046	26471	uc002dqe.2	O60356	614812	
HGNC:44164	NUPR2	7	7p11.2	ENSG00000185290	389493	uc003tsb.4	A6NF83		
HGNC:21042	NUS1	6	6q22.1	ENSG00000153989	116150	uc003pxw.4	Q96E22	610463	
HGNC:18538	NUSAP1	15	15q14	ENSG00000137804	51203	uc001zns.5	Q9BXS6	612818	
HGNC:13722	NUTF2	16	16q22.1	ENSG00000102898	10204	uc002eup.4	P61970	605813	
HGNC:29919	NUTM1	15	15q14	ENSG00000184507	256646	uc001zif.4	Q86Y26	608963	449858
HGNC:23438	NUTM2A	10	10q23.2	ENSG00000184923	728118	uc001kek.4	Q8IVF1		431093
HGNC:23445	NUTM2B	10	10q22.3	ENSG00000188199	729262	uc031wmo.1	A6NNL0		431097
HGNC:23447	NUTM2D	10	10q23.2	ENSG00000214562	728130	uc001kes.4	Q5VT03		
HGNC:23448	NUTM2E	10	10q22.3	ENSG00000228570	283008	uc057umg.1	B1AL46		460693
HGNC:23450	NUTM2F	9	9q22.32	ENSG00000130950	54754		A1L443		
HGNC:23449	NUTM2G	9	9q22.33	ENSG00000188152	441457		Q5VZR2		
HGNC:8070	NVL	1	1q42.11	ENSG00000143748	4931	uc001hok.4	O15381	602426	
HGNC:27619	NWD1	19	19p13.11	ENSG00000188039	284434	uc002neu.5	Q149M9	616250	
HGNC:29229	NWD2	4	4p14	ENSG00000174145	57495		Q9ULI1		
HGNC:8071	NXF1	11	11q12.3	ENSG00000162231	10482	uc058cnh.1	Q9UBU9	602647	
HGNC:8072	NXF2	X	Xq22.1	ENSG00000269405	56001	uc004eix.5	Q9GZY0	300315	
HGNC:23984	NXF2B	X	Xq22.1	ENSG00000269437	728343	uc022cav.2	Q9GZY0		
HGNC:8073	NXF3	X	Xq22.1	ENSG00000147206	56000	uc004eju.5	Q9H4D5	300316	
HGNC:8075	NXF5	X	Xq22.1	ENSG00000126952	55998	uc065aiu.1	Q9H1B4	300319	470808
HGNC:18008	NXN	17	17p13.3	ENSG00000167693	64359	uc002fsa.4	Q6DKJ4	612895	
HGNC:25179	NXNL1	19	19p13.11	ENSG00000171773	115861	uc002ngs.4	Q96CM4	608791	
HGNC:30482	NXNL2	9	9q22.1	ENSG00000130045	158046	uc011ltj.2	Q5VZ03	615299	
HGNC:28527	NXPE1	11	11q23.2	ENSG00000095110	120400	uc001ppa.5	Q8N323		
HGNC:26331	NXPE2	11	11q23.2	ENSG00000204361	120406	uc009yyy.3	Q96DL1		
HGNC:28238	NXPE3	3	3q12.3	ENSG00000144815	91775	uc010hpn.4	Q969Y0		
HGNC:23117	NXPE4	11	11q23.2	ENSG00000137634	54827	uc001ppc.4	Q6UWF7	618133	
HGNC:20693	NXPH1	7	7p21.3	ENSG00000122584	30010	uc003srv.3	P58417	604639	
HGNC:8076	NXPH2	2	2q22.1	ENSG00000144227	11249	uc002tvi.4	O95156	604635	
HGNC:8077	NXPH3	17	17q21.33	ENSG00000182575	11248	uc002ipa.4	O95157	604636	
HGNC:8078	NXPH4	12	12q13.3	ENSG00000182379	11247	uc010srf.2	O95158	604637	
HGNC:15913	NXT1	20	20p11.21	ENSG00000132661	29107	uc002wsx.2	Q9UKK6	605811	
HGNC:18151	NXT2	X	Xq23	ENSG00000101888	55916	uc004eof.3	Q9NPJ8	300320	
HGNC:22009	NYAP1	7	7q22.1	ENSG00000166924	222950	uc003uvd.3	Q6ZVC0	615477	
HGNC:29291	NYAP2	2	2q36.3	ENSG00000144460	57624	uc002voe.3	Q9P242	615478	
HGNC:20165	NYNRIN	14	14q12	ENSG00000205978	57523	uc001wpf.4	Q9P2P1		
HGNC:8082	NYX	X	Xp11.4	ENSG00000188937	60506	uc004dfh.3	Q9GZU5	300278	123966
HGNC:28752	OAF	11	11q23.3	ENSG00000184232	220323	uc001pxb.4	Q86UD1		
HGNC:21257	OARD1	6	6p21.1	ENSG00000124596	221443	uc003opm.4	Q9Y530	614393	
HGNC:8086	OAS1	12	12q24.13	ENSG00000089127	4938	uc001tuc.4	P00973	164350	
HGNC:8087	OAS2	12	12q24.13	ENSG00000111335	4939	uc001tuj.4	P29728	603350	
HGNC:8088	OAS3	12	12q24.13	ENSG00000111331	4940	uc001tug.4	Q9Y6K5	603351	
HGNC:8090	OASL	12	12q24.31	ENSG00000135114	8638	uc001tzj.3	Q15646	603281	
HGNC:8091	OAT	10	10q26.13	ENSG00000065154	4942	uc001lhp.4	P04181	613349	123971
HGNC:8095	OAZ1	19	19p13.3	ENSG00000104904	4946	uc002lvk.4	P54368	601579	
HGNC:8096	OAZ2	15	15q22.31	ENSG00000180304	4947	uc002ano.3	O95190	604152	
HGNC:8097	OAZ3	1	1q21.3	ENSG00000143450	51686	uc010pdl.4	Q9UMX2	605138	
HGNC:20308	OBI1	13	13q31.1	ENSG00000152193	79596	uc001vkw.2	Q5W0B1	615906	
HGNC:23380	OBP2A	9	9q34.3	ENSG00000122136	29991	uc004cgb.3	Q9NY56	164320	
HGNC:23381	OBP2B	9	9q34.2	ENSG00000171102	29989	uc033djy.2	Q9NPH6	604606	
HGNC:15719	OBSCN	1	1q42.13	ENSG00000154358	84033	uc001hsq.2	Q5VST9	608616	470810
HGNC:29092	OBSL1	2	2q35	ENSG00000124006	23363	uc010fwk.4	O75147	610991	201543
HGNC:8100	OC90	8	8q24.22	ENSG00000253117	729330	uc011lix.1	Q02509	601658	
HGNC:8101	OCA2	15	15q12-q13.1	ENSG00000104044	4948	uc001zbh.6	Q04671	611409	123974
HGNC:26221	OCEL1	19	19p13.11	ENSG00000099330	79629	uc002nfp.4	Q9H607		
HGNC:16074	OCIAD1	4	4p11	ENSG00000109180	54940	uc003gyo.4	Q9NX40		
HGNC:28685	OCIAD2	4	4p11	ENSG00000145247	132299	uc003gyt.5	Q56VL3		
HGNC:8103	OCLM	1	1q31.1			uc001gry.3			
HGNC:8104	OCLN	5	5q13.2	ENSG00000197822	100506658	uc003jwu.3	Q16625	602876	239959
HGNC:8105	OCM	7	7p22.1	ENSG00000122543	654231	uc064bff.1	P0CE72	164795	
HGNC:34396	OCM2	7	7q21.3	ENSG00000135175	4951	uc003upc.4	P0CE71		
HGNC:8108	OCRL	X	Xq26.1	ENSG00000122126	4952	uc004euq.4	Q01968	300535	123978
HGNC:16116	OCSTAMP	20	20q13.12	ENSG00000149635	128506	uc010zxu.3	Q9BR26		
HGNC:26560	ODAD1	19	19q13.33	ENSG00000105479	93233	uc002pir.3	Q96M63	615038	323398
HGNC:25583	ODAD2	10	10p12.1	ENSG00000169126	55130	uc001itz.3	Q5T2S8	615408	360481
HGNC:28303	ODAD3	19	19p13.2	ENSG00000198003	115948	uc002mrs.5	A5D8V7	615956	411117
HGNC:25280	ODAD4	17	17q21.2	ENSG00000204815	83538	uc032fin.2	Q96NG3	617095	464166
HGNC:26043	ODAM	4	4q13.3	ENSG00000109205	54959	uc003hfc.4	A1E959	614843	
HGNC:26300	ODAPH	4	4q21.1	ENSG00000174792	152816	uc003hip.3	Q17RF5	614829	310402
HGNC:8109	ODC1	2	2p25.1	ENSG00000115758	4953	uc002rao.3	P11926	165640	470812
HGNC:8113	ODF1	8	8q22.3	ENSG00000155087	4956	uc003ykt.3	Q14990	182878	
HGNC:8114	ODF2	9	9q34.11	ENSG00000136811	4957	uc064wes.1	Q5BJF6	602015	
HGNC:29225	ODF2L	1	1p22.3	ENSG00000122417	57489	uc001dlm.3	Q9ULJ1		
HGNC:19905	ODF3	11	11p15.5	ENSG00000177947	113746	uc001lob.4	Q96PU9	608356	
HGNC:34388	ODF3B	22	22q13.33	ENSG00000177989	440836	uc003bmh.2	A8MYP8		
HGNC:28735	ODF3L1	15	15q24.2	ENSG00000182950	161753	uc002bax.2	Q8IXM7		
HGNC:26841	ODF3L2	19	19p13.3	ENSG00000181781	284451	uc002lor.3	Q3SX64		
HGNC:19056	ODF4	17	17p13.1	ENSG00000184650	146852	uc002gle.2	Q2M2E3	610097	
HGNC:24299	ODR4	1	1q31.1	ENSG00000157181	54953	uc057nzd.1	Q5SWX8	609335	
HGNC:2567	OFD1	X	Xp22.2	ENSG00000046651	8481	uc004cvp.5	O75665	300170	123982
HGNC:7056	OGA	10	10q24.32	ENSG00000198408	10724	uc001ktv.3	O60502	604039	
HGNC:8124	OGDH	7	7p13	ENSG00000105953	4967	uc003tln.4	Q02218	613022	436832
HGNC:25590	OGDHL	10	10q11.23	ENSG00000197444	55753	uc001jie.4	Q9ULD0	617513	
HGNC:25585	OGFOD1	16	16q13	ENSG00000087263	55239	uc002ejb.4	Q8N543	615857	
HGNC:25823	OGFOD2	12	12q24.31	ENSG00000111325	79676	uc001uea.2	Q6N063		
HGNC:26174	OGFOD3	17	17q25.3	ENSG00000181396	79701	uc002keu.3	Q6PK18		
HGNC:15768	OGFR	20	20q13.33	ENSG00000060491	11054	uc002ydj.4	Q9NZT2	606459	
HGNC:21378	OGFRL1	6	6q13	ENSG00000119900	79627	uc003pfx.2	Q5TC84		
HGNC:8125	OGG1	3	3p25.3	ENSG00000114026	4968	uc003bsj.4	O15527	601982	
